ID,AGE,GENDER,ANNUAL_INCOME,CREDIT_SCORE,EMPLOYMENT_STATUS,EMPLOYMENT_YEARS,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,MONTHLY_DEBT,EXISTING_ACCOUNTS,REQUESTED_CREDIT_LIMIT
101575,36,M,858300.0,725,Self-employed,2.5,Graduate,Single,Owned,12600.0,3,300000
101576,49,F,1072100.0,555,Salaried,7.8,Graduate,Single,Owned,13000.0,2,25000
101577,63,M,877300.0,900,Salaried,15.2,Post Graduate,Married,Owned,16600.0,1,25000
101578,24,M,491800.0,640,Salaried,0.9,Below High School,Married,Rented,2400.0,3,300000
101579,52,M,565500.0,678,Salaried,11.5,Post Graduate,Married,Owned,7600.0,6,200000
101580,34,F,13900.0,615,Retired,4.1,Below High School,Single,Living with Parents,200.0,0,100000
101581,30,F,688600.0,900,Salaried,5.4,Post Graduate,Married,Living with Parents,11700.0,4,200000
101582,47,F,1071100.0,804,Salaried,9.9,Professional Degree,Married,Owned,2100.0,6,150000
101583,41,F,731500.0,779,Salaried,5.3,Post Graduate,Married,Living with Parents,12600.0,1,200000
101584,54,F,751900.0,862,Self-employed,7.9,Below High School,Married,Company Provided,7900.0,5,50000
101585,36,F,373100.0,802,Salaried,8.3,Graduate,Single,Owned,3400.0,3,300000
101586,64,M,918300.0,756,Self-employed,11.4,Post Graduate,Single,Living with Parents,2700.0,0,300000
101587,22,F,376600.0,572,Salaried,2.7,Graduate,Widowed,Company Provided,10600.0,5,300000
101588,67,F,624000.0,786,Salaried,14.8,High School,Married,Living with Parents,7800.0,5,50000
101589,19,F,355500.0,652,Retired,0.0,Graduate,Married,Rented,5300.0,5,100000
101590,59,M,465500.0,779,Salaried,13.6,High School,Married,Living with Parents,2900.0,0,75000
101591,37,M,454400.0,734,Self-employed,9.8,Graduate,Single,Rented,1400.0,3,150000
101592,39,F,623600.0,715,Self-employed,8.2,Below High School,Single,Owned,11700.0,1,100000
101593,19,M,566700.0,796,Self-employed,0.7,Graduate,Married,Owned,2500.0,5,100000
101594,58,M,682000.0,618,Salaried,16.9,Graduate,Single,Rented,15000.0,3,500000
101595,27,F,694600.0,709,Self-employed,0.0,High School,Married,Owned,17600.0,4,150000
101596,55,M,737800.0,682,Salaried,7.8,Below High School,Married,Owned,6000.0,7,500000
101597,59,M,834000.0,800,Salaried,10.9,Post Graduate,Married,Owned,8600.0,0,150000
101598,66,M,785300.0,816,Salaried,18.7,Graduate,Married,Living with Parents,0.0,1,200000
101599,58,M,523100.0,766,Salaried,14.8,Graduate,Divorced,Rented,900.0,4,75000
101600,35,F,513700.0,680,Salaried,0.0,Post Graduate,Single,Owned,9000.0,7,100000
101601,60,F,791700.0,659,Self-employed,11.3,Graduate,Single,Owned,17200.0,0,100000
101602,65,F,511000.0,606,Salaried,10.1,Graduate,Single,Owned,4200.0,6,300000
101603,36,F,646800.0,744,Salaried,5.3,Graduate,Single,Owned,5900.0,6,150000
101604,25,F,323800.0,740,Salaried,4.8,High School,Married,Rented,900.0,1,75000
101605,68,M,1175600.0,758,Self-employed,17.9,Graduate,Married,Owned,6800.0,6,300000
101606,26,F,531400.0,770,Salaried,3.2,High School,Married,Company Provided,11800.0,4,300000
101607,51,M,785600.0,758,Self-employed,8.6,Post Graduate,Divorced,Owned,12100.0,0,50000
101608,31,M,426200.0,714,Salaried,3.6,Graduate,Divorced,Owned,600.0,0,100000
101609,25,F,637800.0,584,Retired,4.1,High School,Single,Living with Parents,10900.0,2,150000
101610,62,F,406100.0,724,Salaried,20.2,Graduate,Married,Owned,11800.0,4,500000
101611,26,M,395300.0,764,Self-employed,0.0,High School,Married,Owned,4200.0,6,500000
101612,56,F,833600.0,888,Salaried,16.2,Graduate,Single,Owned,7400.0,0,50000
101613,57,M,754300.0,760,Salaried,12.4,Post Graduate,Married,Rented,13000.0,5,100000
101614,21,M,20000.0,720,Unemployed,0.0,Post Graduate,Married,Owned,400.0,5,50000
101615,27,M,129100.0,829,Retired,3.3,Graduate,Married,Living with Parents,2400.0,3,25000
101616,63,M,595300.0,683,Salaried,17.7,Graduate,Married,Rented,6700.0,2,75000
101617,46,F,607100.0,770,Salaried,9.4,Graduate,Single,Living with Parents,6400.0,2,300000
101618,24,M,441800.0,669,Retired,0.0,Below High School,Divorced,Rented,800.0,3,100000
101619,74,M,796900.0,864,Salaried,18.2,Graduate,Single,Living with Parents,4100.0,2,50000
101620,33,M,0.0,554,Unemployed,0.0,Graduate,Married,Rented,0.0,4,50000
101621,18,F,284500.0,673,Salaried,0.0,Below High School,Married,Rented,2800.0,0,200000
101622,70,F,658100.0,698,Salaried,9.4,High School,Divorced,Rented,9900.0,5,150000
101623,18,F,37900.0,673,Salaried,0.0,Below High School,Married,Rented,400.0,7,100000
101624,49,M,586500.0,821,Salaried,9.6,High School,Married,Owned,8100.0,1,75000
101625,74,F,556300.0,825,Salaried,16.7,Below High School,Single,Rented,7500.0,5,500000
101626,50,F,973600.0,859,Salaried,8.1,Graduate,Married,Owned,17800.0,5,50000
101627,51,M,687800.0,673,Retired,13.9,Graduate,Married,Rented,13100.0,4,300000
101628,40,M,443100.0,673,Salaried,0.0,Graduate,Single,Owned,5900.0,2,500000
101629,25,M,391800.0,777,Self-employed,2.4,High School,Single,Owned,4700.0,7,300000
101630,50,M,415400.0,788,Salaried,9.9,Graduate,Married,Owned,5400.0,5,150000
101631,69,M,809600.0,779,Self-employed,21.6,Post Graduate,Married,Owned,6600.0,2,150000
101632,23,M,759900.0,626,Salaried,1.5,High School,Widowed,Owned,15600.0,2,300000
101633,68,M,788000.0,410,Self-employed,16.3,High School,Single,Owned,7600.0,6,50000
101634,41,F,769700.0,609,Self-employed,7.3,Graduate,Single,Rented,9400.0,5,300000
101635,48,M,442200.0,685,Retired,9.3,High School,Married,Rented,6400.0,7,50000
101636,27,M,33300.0,667,Retired,8.0,High School,Widowed,Company Provided,500.0,5,50000
101637,53,F,408800.0,764,Salaried,7.2,Graduate,Divorced,Living with Parents,6200.0,0,25000
101638,28,M,623500.0,774,Salaried,1.0,Graduate,Married,Owned,7700.0,6,25000
101639,33,M,479800.0,900,Salaried,6.8,Post Graduate,Married,Rented,11700.0,7,200000
101640,59,M,462100.0,701,Self-employed,13.1,Post Graduate,Single,Rented,6400.0,0,25000
101641,20,M,261800.0,540,Salaried,0.0,Graduate,Single,Owned,3100.0,5,200000
101642,43,M,517700.0,655,Retired,7.3,Graduate,Single,Rented,13100.0,6,25000
101643,51,M,0.0,650,Unemployed,0.0,Professional Degree,Widowed,Rented,0.0,2,50000
101644,25,M,582100.0,728,Salaried,3.6,Graduate,Single,Rented,14700.0,6,75000
101645,34,F,477100.0,842,Salaried,2.7,Professional Degree,Married,Owned,0.0,3,300000
101646,37,F,731100.0,712,Salaried,6.4,Post Graduate,Married,Rented,7800.0,3,50000
101647,55,M,499700.0,675,Salaried,11.0,High School,Single,Owned,1100.0,0,75000
101648,73,M,719300.0,598,Salaried,17.9,High School,Married,Living with Parents,3100.0,3,25000
101649,65,M,472800.0,694,Salaried,13.1,High School,Married,Company Provided,7700.0,6,50000
101650,28,F,420900.0,733,Retired,0.0,Post Graduate,Single,Owned,6400.0,4,150000
101651,19,F,454800.0,768,Self-employed,2.3,High School,Married,Living with Parents,4200.0,2,300000
101652,20,M,502100.0,768,Salaried,2.2,Graduate,Single,Living with Parents,12200.0,5,150000
101653,51,M,567100.0,900,Salaried,14.1,Graduate,Married,Rented,11800.0,2,200000
101654,26,M,685800.0,729,Self-employed,0.0,Post Graduate,Married,Owned,8900.0,3,75000
101655,31,F,594700.0,749,Salaried,3.7,Graduate,Married,Living with Parents,800.0,4,50000
101656,66,F,194400.0,711,Retired,13.7,High School,Single,Rented,3800.0,0,200000
101657,67,M,555200.0,667,Salaried,13.5,High School,Single,Owned,5600.0,4,300000
101658,65,F,0.0,650,Unemployed,0.0,Graduate,Married,Rented,0.0,5,150000
101659,32,M,800700.0,726,Self-employed,1.0,Post Graduate,Married,Rented,14900.0,1,25000
101660,53,F,305000.0,877,Retired,11.3,Graduate,Married,Owned,3300.0,4,500000
101661,52,F,473100.0,669,Self-employed,8.7,Graduate,Single,Company Provided,10300.0,0,50000
101662,28,M,613500.0,712,Salaried,0.5,Post Graduate,Widowed,Owned,6600.0,6,150000
101663,49,M,769900.0,654,Salaried,13.6,Graduate,Single,Rented,13000.0,5,300000
101664,47,F,318900.0,716,Self-employed,15.8,Below High School,Married,Rented,5900.0,5,500000
101665,40,M,356900.0,632,Salaried,6.4,Post Graduate,Single,Owned,6900.0,3,150000
101666,60,F,427200.0,732,Salaried,8.1,Graduate,Married,Living with Parents,10700.0,4,500000
101667,56,M,661100.0,674,Salaried,12.6,Post Graduate,Married,Rented,5200.0,5,100000
101668,48,F,41000.0,620,Salaried,2.7,Graduate,Married,Rented,200.0,2,25000
101669,59,M,700100.0,678,Salaried,8.2,Graduate,Married,Rented,7800.0,3,50000
101670,61,M,546700.0,789,Salaried,14.1,High School,Married,Company Provided,18400.0,2,500000
101671,50,M,31400.0,702,Salaried,5.4,Graduate,Single,Living with Parents,700.0,2,25000
101672,33,M,247500.0,678,Salaried,3.6,High School,Married,Owned,2400.0,5,500000
101673,61,M,229500.0,773,Retired,8.4,Graduate,Single,Owned,2500.0,7,100000
101674,58,F,179800.0,652,Salaried,12.2,High School,Divorced,Rented,2400.0,1,500000
101675,74,M,575300.0,576,Retired,20.2,High School,Married,Living with Parents,8700.0,2,500000
101676,26,M,20000.0,507,Unemployed,0.0,High School,Married,Living with Parents,400.0,0,25000
101677,41,M,710400.0,716,Salaried,6.8,Graduate,Single,Owned,12700.0,3,150000
101678,70,M,392400.0,740,Salaried,13.2,Graduate,Married,Living with Parents,8400.0,6,25000
101679,47,F,649000.0,785,Salaried,6.5,Graduate,Married,Owned,17300.0,2,75000
101680,71,F,195300.0,724,Retired,13.4,Graduate,Married,Owned,2400.0,0,500000
101681,18,M,479300.0,807,Salaried,2.4,Graduate,Single,Rented,5700.0,1,500000
101682,20,F,577600.0,749,Salaried,0.0,Graduate,Single,Owned,6300.0,1,50000
101683,63,F,557100.0,604,Salaried,12.5,High School,Single,Rented,6400.0,1,500000
101684,38,F,832700.0,530,Self-employed,7.2,Graduate,Single,Rented,13200.0,6,50000
101685,47,M,723200.0,687,Salaried,11.4,Post Graduate,Married,Living with Parents,12700.0,7,75000
101686,42,M,474600.0,747,Salaried,8.5,Graduate,Single,Company Provided,11800.0,3,150000
101687,41,M,555700.0,786,Retired,6.7,Post Graduate,Single,Owned,4800.0,0,50000
101688,71,F,819600.0,729,Salaried,14.2,High School,Married,Rented,12900.0,7,25000
101689,23,F,648000.0,742,Self-employed,4.3,Graduate,Widowed,Living with Parents,5000.0,5,50000
101690,62,M,979300.0,873,Self-employed,10.6,Graduate,Single,Owned,15700.0,6,25000
101691,68,M,559800.0,750,Salaried,12.4,Graduate,Married,Living with Parents,17400.0,0,150000
101692,55,F,608700.0,787,Salaried,15.2,Graduate,Married,Rented,7600.0,1,200000
101693,40,F,450300.0,808,Salaried,7.7,Below High School,Married,Owned,13400.0,1,75000
101694,27,M,20000.0,472,Unemployed,0.0,Graduate,Single,Living with Parents,200.0,7,300000
101695,56,F,640500.0,899,Self-employed,13.2,Graduate,Married,Rented,6600.0,5,300000
101696,44,M,410200.0,513,Salaried,7.5,Graduate,Married,Owned,4500.0,6,75000
101697,26,M,0.0,565,Retired,0.0,Below High School,Single,Owned,0.0,5,75000
101698,38,M,545600.0,661,Salaried,6.8,High School,Single,Living with Parents,6700.0,2,100000
101699,72,F,998500.0,656,Salaried,16.1,Post Graduate,Single,Company Provided,18400.0,2,150000
101700,33,F,656200.0,687,Salaried,1.9,High School,Single,Owned,0.0,0,300000
101701,28,M,675400.0,718,Self-employed,0.0,Graduate,Married,Owned,4600.0,1,50000
101702,56,M,836500.0,795,Salaried,11.3,High School,Married,Owned,21700.0,5,75000
101703,29,M,594200.0,779,Self-employed,0.0,Graduate,Single,Rented,2300.0,3,100000
101704,70,M,419300.0,765,Salaried,15.2,Graduate,Married,Owned,4600.0,4,75000
101705,66,M,725500.0,873,Self-employed,13.6,Post Graduate,Married,Rented,12600.0,6,200000
101706,74,M,354300.0,805,Retired,16.4,Graduate,Widowed,Owned,4600.0,1,25000
101707,70,M,498500.0,704,Salaried,16.8,High School,Married,Rented,3800.0,5,500000
101708,31,M,646400.0,720,Salaried,5.8,High School,Single,Rented,10500.0,7,75000
101709,30,M,769300.0,650,Self-employed,1.5,High School,Single,Rented,14500.0,7,75000
101710,37,F,193600.0,619,Salaried,8.3,Graduate,Single,Owned,1800.0,1,75000
101711,44,M,711900.0,813,Salaried,7.1,Professional Degree,Married,Rented,11400.0,2,300000
101712,68,F,94000.0,597,Self-employed,20.3,High School,Married,Rented,1800.0,4,50000
101713,59,F,574400.0,728,Salaried,10.5,Graduate,Married,Rented,11800.0,3,150000
101714,54,F,251400.0,525,Retired,6.0,Graduate,Single,Owned,4000.0,5,200000
101715,68,M,1048300.0,787,Salaried,17.5,Graduate,Married,Owned,25900.0,5,300000
101716,54,M,933700.0,701,Salaried,12.1,Graduate,Married,Rented,12700.0,1,150000
101717,39,F,884200.0,803,Self-employed,9.9,Graduate,Single,Owned,6000.0,6,150000
101718,41,M,409100.0,687,Self-employed,7.8,High School,Married,Rented,4900.0,0,100000
101719,47,M,417400.0,740,Salaried,15.7,Graduate,Married,Owned,8900.0,4,25000
101720,23,M,267000.0,712,Salaried,0.9,Graduate,Married,Owned,2000.0,7,25000
101721,60,F,977200.0,721,Salaried,15.7,Graduate,Married,Rented,0.0,0,50000
101722,55,M,345200.0,659,Salaried,9.5,High School,Married,Owned,5700.0,3,200000
101723,59,F,20000.0,578,Unemployed,0.0,Graduate,Married,Owned,200.0,3,200000
101724,48,M,581100.0,770,Salaried,11.0,Professional Degree,Widowed,Living with Parents,16500.0,3,150000
101725,62,M,364500.0,701,Salaried,15.7,Graduate,Widowed,Rented,5500.0,6,200000
101726,72,F,699700.0,783,Salaried,18.5,High School,Single,Living with Parents,15100.0,0,300000
101727,50,M,623700.0,590,Salaried,0.0,Post Graduate,Single,Owned,6300.0,6,200000
101728,43,F,126300.0,566,Self-employed,7.3,High School,Single,Living with Parents,2200.0,0,100000
101729,23,M,213600.0,864,Salaried,0.0,Graduate,Divorced,Living with Parents,3400.0,7,50000
101730,62,M,625000.0,688,Salaried,12.1,High School,Married,Owned,14100.0,7,25000
101731,69,F,703700.0,693,Salaried,14.4,Post Graduate,Married,Rented,10300.0,5,25000
101732,57,M,503200.0,724,Salaried,14.6,High School,Single,Rented,5000.0,6,25000
101733,67,M,770900.0,829,Salaried,15.3,Graduate,Widowed,Rented,15600.0,1,200000
101734,67,F,571300.0,840,Self-employed,13.2,Professional Degree,Married,Owned,4900.0,1,200000
101735,63,F,451000.0,672,Salaried,9.1,Graduate,Married,Company Provided,3600.0,1,200000
101736,46,F,691000.0,687,Salaried,13.0,High School,Married,Rented,9000.0,2,150000
101737,23,M,237200.0,616,Salaried,0.0,Below High School,Married,Company Provided,2600.0,2,150000
101738,18,M,168800.0,668,Retired,0.0,Below High School,Single,Living with Parents,2300.0,1,75000
101739,29,F,295100.0,710,Salaried,9.7,High School,Married,Living with Parents,2600.0,0,25000
101740,42,M,366500.0,645,Salaried,5.3,Graduate,Divorced,Living with Parents,7600.0,6,300000
101741,60,M,214100.0,690,Salaried,11.8,Graduate,Single,Rented,4400.0,5,150000
101742,43,F,211200.0,721,Salaried,8.2,Post Graduate,Married,Living with Parents,4000.0,6,500000
101743,19,M,485300.0,860,Salaried,0.0,Post Graduate,Single,Rented,8800.0,2,300000
101744,29,M,779000.0,731,Self-employed,0.0,Post Graduate,Single,Owned,800.0,6,100000
101745,73,M,610600.0,900,Salaried,15.1,Graduate,Married,Rented,8600.0,1,100000
101746,74,M,40000.0,604,Unemployed,0.0,Graduate,Married,Owned,800.0,6,100000
101747,39,F,473900.0,588,Salaried,6.7,Graduate,Single,Company Provided,10600.0,1,25000
101748,63,F,0.0,650,Retired,10.6,High School,Married,Rented,0.0,4,50000
101749,59,M,658100.0,819,Salaried,13.6,High School,Married,Rented,14500.0,7,75000
101750,71,M,437300.0,796,Salaried,9.4,Post Graduate,Married,Owned,6700.0,0,500000
101751,68,M,750900.0,779,Self-employed,14.8,Graduate,Married,Rented,0.0,6,50000
101752,53,M,61600.0,669,Salaried,11.6,High School,Single,Owned,800.0,4,25000
101753,40,M,507900.0,710,Salaried,7.6,Graduate,Married,Rented,3900.0,2,150000
101754,53,F,424600.0,514,Retired,10.0,High School,Single,Rented,3900.0,7,75000
101755,36,F,748300.0,806,Self-employed,3.4,Graduate,Married,Rented,15200.0,6,25000
101756,37,M,170700.0,657,Retired,5.1,High School,Single,Owned,2600.0,6,100000
101757,52,F,703800.0,875,Salaried,13.9,Post Graduate,Married,Rented,7000.0,7,25000
101758,50,M,550800.0,691,Self-employed,7.8,Graduate,Divorced,Rented,4900.0,6,100000
101759,51,F,639600.0,748,Self-employed,12.8,Graduate,Divorced,Living with Parents,10400.0,6,300000
101760,39,M,815200.0,858,Self-employed,9.7,Graduate,Married,Living with Parents,9900.0,1,150000
101761,41,M,440300.0,850,Salaried,1.7,Post Graduate,Single,Living with Parents,7900.0,3,500000
101762,18,F,536600.0,808,Self-employed,0.0,Post Graduate,Married,Owned,4200.0,3,500000
101763,52,M,0.0,554,Retired,7.3,Graduate,Single,Owned,0.0,1,300000
101764,50,M,648200.0,600,Salaried,5.1,High School,Single,Company Provided,3800.0,2,300000
101765,71,M,594300.0,824,Salaried,18.3,Graduate,Married,Company Provided,5700.0,6,150000
101766,46,F,400400.0,696,Salaried,9.8,Post Graduate,Married,Owned,11200.0,4,25000
101767,44,F,938300.0,795,Salaried,8.6,Professional Degree,Married,Rented,7900.0,0,75000
101768,21,M,567800.0,735,Self-employed,0.0,Graduate,Single,Rented,5800.0,5,500000
101769,29,F,359800.0,741,Salaried,3.9,Graduate,Single,Owned,2800.0,2,25000
101770,37,F,660600.0,611,Salaried,1.8,High School,Married,Company Provided,8000.0,0,300000
101771,39,M,151400.0,779,Retired,6.5,High School,Married,Company Provided,1900.0,0,100000
101772,38,M,0.0,635,Retired,4.0,High School,Married,Company Provided,0.0,0,500000
101773,40,M,667100.0,736,Salaried,9.8,Below High School,Married,Owned,7100.0,1,50000
101774,61,M,409400.0,723,Salaried,11.8,Graduate,Married,Rented,5800.0,5,100000
101775,25,M,1137700.0,886,Salaried,2.8,High School,Married,Living with Parents,1000.0,2,300000
101776,36,M,444900.0,851,Salaried,6.1,Graduate,Divorced,Rented,3400.0,7,100000
101777,27,M,67100.0,885,Salaried,2.5,Graduate,Married,Rented,1400.0,2,300000
101778,35,M,882600.0,859,Salaried,5.4,High School,Single,Rented,6700.0,0,75000
101779,57,F,679000.0,742,Self-employed,12.6,Graduate,Married,Owned,12500.0,1,100000
101780,20,M,504300.0,645,Salaried,0.0,High School,Married,Rented,3600.0,1,200000
101781,37,F,514100.0,576,Salaried,6.9,Below High School,Single,Living with Parents,6300.0,4,75000
101782,19,F,484800.0,779,Self-employed,2.9,Professional Degree,Married,Owned,12000.0,4,300000
101783,72,F,48000.0,682,Salaried,17.4,Below High School,Married,Owned,900.0,7,200000
101784,59,F,978700.0,733,Salaried,11.2,High School,Widowed,Rented,300.0,1,300000
101785,31,F,183700.0,643,Salaried,4.4,Graduate,Single,Rented,6400.0,0,200000
101786,29,M,828200.0,739,Salaried,2.2,High School,Single,Owned,5300.0,4,300000
101787,23,F,613800.0,690,Salaried,1.1,Graduate,Married,Owned,15800.0,5,150000
101788,44,M,564400.0,687,Salaried,4.2,Graduate,Married,Living with Parents,5800.0,3,100000
101789,60,F,535400.0,772,Salaried,16.7,Graduate,Married,Owned,2800.0,1,500000
101790,51,M,857300.0,762,Retired,15.7,Graduate,Divorced,Rented,8900.0,3,100000
101791,68,M,261800.0,636,Retired,12.9,Post Graduate,Single,Rented,2400.0,5,75000
101792,37,M,374700.0,638,Salaried,8.1,High School,Married,Rented,3600.0,3,300000
101793,33,F,436200.0,780,Retired,8.9,Graduate,Widowed,Rented,6000.0,1,75000
101794,45,M,346900.0,693,Salaried,5.2,High School,Married,Rented,5700.0,0,25000
101795,29,M,145600.0,476,Salaried,0.0,Below High School,Married,Rented,3300.0,7,25000
101796,73,M,845400.0,876,Salaried,21.1,Professional Degree,Married,Rented,12500.0,2,200000
101797,28,M,666600.0,725,Salaried,3.0,Graduate,Married,Rented,9200.0,0,50000
101798,45,F,920300.0,633,Salaried,6.5,High School,Divorced,Rented,7800.0,3,100000
101799,47,F,40000.0,570,Unemployed,0.0,Graduate,Single,Rented,500.0,1,100000
101800,21,M,54400.0,686,Salaried,0.0,High School,Married,Rented,500.0,1,100000
101801,44,M,868000.0,584,Salaried,16.7,Graduate,Married,Rented,3600.0,5,300000
101802,43,M,285000.0,732,Salaried,5.9,High School,Married,Owned,8600.0,5,300000
101803,32,M,139700.0,817,Retired,5.2,Post Graduate,Married,Living with Parents,2100.0,5,50000
101804,25,F,383800.0,776,Salaried,6.0,High School,Married,Owned,5800.0,7,25000
101805,20,F,76200.0,782,Retired,4.5,High School,Married,Living with Parents,1600.0,3,150000
101806,18,M,372800.0,672,Salaried,3.3,Post Graduate,Married,Rented,0.0,5,300000
101807,45,F,218100.0,829,Self-employed,6.8,Post Graduate,Married,Owned,6200.0,1,75000
101808,23,M,775900.0,727,Salaried,1.0,High School,Married,Rented,5900.0,5,100000
101809,72,F,773600.0,679,Salaried,9.7,Graduate,Divorced,Owned,5800.0,4,300000
